timestamp,feed_flow,feed_temp,feed_tds,feed_ph,evap_temp,evap_pressure,compressor_freq,compressor_power,pump_power,condensate_flow,concentrate_flow,total_power,cip_flag,alarm_flag
2025-01-18 05:00:00,14.74,38.91,46876.53,6.62,82.72,-69.77,43.62,416.35,67.11,13.06,1.58,483.46,0,0
2025-01-18 06:00:00,13.72,37.14,48743.04,6.41,81.46,-71.24,41.48,365.87,87.49,11.5,2.51,453.35,0,0
2025-01-18 07:00:00,13.99,38.69,46029.17,6.77,83.02,-70.36,44.82,413.69,79.14,12.39,1.63,492.83,0,0
2025-01-18 08:00:00,14.54,36.76,52895.85,6.86,80.91,-70.74,42.69,445.74,80.47,12.74,1.83,526.2,0,0
2025-01-18 09:00:00,14.44,36.04,44431.2,7.03,81.27,-72.62,44.62,458.06,77.33,12.94,1.53,535.39,0,0
2025-01-18 10:00:00,12.8,35.01,41628.34,6.76,80.47,-71.51,41.79,337.94,74.48,10.41,2.54,412.42,0,0
2025-01-18 11:00:00,13.66,34.1,39401.69,6.91,82.06,-71.37,41.14,379.71,65.04,11.46,2.29,444.75,0,0
2025-01-18 12:00:00,12.08,35.06,52471.86,6.62,79.69,-70.99,43.05,316.31,65.03,10.56,1.59,381.34,0,0
2025-01-18 13:00:00,10.8,29.13,45764.9,6.59,77.23,-74.42,40.89,276.59,65.51,8.51,2.4,342.1,0,0
2025-01-18 14:00:00,10.6,28.49,46316.23,6.85,77.81,-73.16,41.89,314.2,51.08,9.24,1.08,365.28,0,0
2025-01-18 15:00:00,9.43,29.35,47431.91,6.66,78.72,-72.81,38.26,220.32,58.35,8.31,0.84,278.67,0,0
2025-01-18 16:00:00,9.64,29.33,52584.39,6.84,74.18,-73.07,39.52,221.72,58.66,8.08,1.54,280.39,0,0
2025-01-18 17:00:00,9.87,29.69,42831.05,6.53,74.4,-73.87,36.84,160.32,59.76,8.35,1.49,220.08,0,0
2025-01-18 18:00:00,10.74,29.23,43689.79,6.6,74.97,-71.82,38.24,265.63,61.08,8.88,1.95,326.71,0,0
2025-01-18 19:00:00,11.48,28.29,45476.08,7.01,74.94,-72.77,44.57,325.35,63.11,9.65,1.84,388.46,0,0
2025-01-18 20:00:00,8.69,30.32,36817.9,7.1,75.12,-73.74,41.53,250.45,47.46,7.37,1.4,297.91,0,0
2025-01-18 21:00:00,10.35,30.91,40613.53,6.66,74.72,-73.04,40.77,281.59,64.24,8.68,1.48,345.82,0,0
2025-01-18 22:00:00,9.18,30.67,36052.97,7.11,78.29,-72.06,38.47,209.23,57.59,7.68,1.5,266.82,0,0
2025-01-18 23:00:00,10.72,32.52,57347.53,6.84,76.68,-71.47,41.59,301.2,56.67,9.03,1.49,357.87,0,0
2025-01-19 00:00:00,10.36,32.68,40076.77,7.0,78.4,-72.68,41.93,297.2,64.33,8.79,1.63,361.54,0,0
2025-01-19 01:00:00,9.03,32.66,40742.89,7.38,80.69,-71.28,38.78,204.91,57.12,8.15,0.6,262.03,0,0
2025-01-19 02:00:00,11.69,35.09,39918.9,7.26,80.33,-70.08,42.22,304.01,65.58,9.88,1.86,369.58,0,0
2025-01-19 03:00:00,10.44,35.16,35961.31,7.29,79.89,-69.58,40.11,289.67,50.5,9.09,1.13,340.16,0,0
2025-01-19 04:00:00,10.59,35.62,28372.26,7.6,79.81,-72.28,39.69,248.98,67.98,8.92,1.61,316.95,0,0
2025-01-19 05:00:00,10.12,37.74,42059.2,6.97,81.81,-68.38,39.82,234.88,54.98,8.5,1.75,289.86,0,0
2025-01-19 06:00:00,10.43,33.12,32153.27,6.93,81.04,-69.78,40.99,250.3,64.1,8.48,1.99,314.4,0,0
2025-01-19 07:00:00,11.26,34.18,42187.28,7.02,82.29,-70.95,40.32,257.12,61.27,9.18,1.84,318.39,0,0
2025-01-19 08:00:00,10.49,34.02,35629.34,7.16,79.97,-72.75,41.18,284.27,61.66,8.68,1.71,345.93,0,0
2025-01-19 09:00:00,10.67,34.33,20646.67,6.66,81.39,-70.81,39.44,245.13,71.06,9.23,1.22,316.19,0,0
2025-01-19 10:00:00,10.36,33.59,37130.02,7.22,80.4,-69.71,41.17,324.32,66.77,9.1,1.01,391.09,0,0
2025-01-19 11:00:00,10.85,31.09,45046.88,7.15,79.89,-69.99,43.78,251.14,73.33,8.72,2.14,324.48,0,0
2025-01-19 12:00:00,8.96,30.65,33169.6,7.5,79.99,-69.4,39.21,216.44,60.64,7.52,1.52,277.08,0,0
2025-01-19 13:00:00,7.54,29.72,37196.63,7.41,77.14,-71.62,39.53,178.14,56.52,6.18,1.43,234.66,0,0
2025-01-19 14:00:00,9.47,32.71,36140.64,7.18,75.95,-72.62,37.49,212.15,49.61,8.02,1.54,261.76,0,0
2025-01-19 15:00:00,7.89,31.06,30976.26,7.49,75.26,-72.45,37.41,197.04,53.34,6.98,0.91,250.38,0,0
2025-01-19 16:00:00,8.93,27.74,33408.26,7.53,75.17,-72.03,39.64,184.85,57.24,7.51,1.38,242.08,0,0
2025-01-19 17:00:00,8.09,27.37,37008.08,7.16,75.04,-72.18,41.43,156.85,63.78,6.9,1.03,220.63,0,0
2025-01-19 18:00:00,7.53,26.27,30790.52,7.23,73.92,-73.45,35.6,206.6,51.05,6.68,0.78,257.66,0,0
2025-01-19 19:00:00,7.95,25.47,40679.24,6.79,73.03,-72.51,38.89,208.3,57.02,6.85,0.9,265.32,0,0
2025-01-19 20:00:00,9.46,28.0,31757.55,7.07,74.71,-73.45,41.89,215.8,62.4,7.89,1.44,278.2,0,0
2025-01-19 21:00:00,9.72,27.56,40067.89,7.15,76.54,-73.03,39.8,265.34,68.04,8.27,1.47,333.38,0,0
2025-01-19 22:00:00,8.12,29.46,43376.23,7.35,77.12,-72.7,39.26,190.49,55.17,6.7,1.4,245.66,0,0
2025-01-19 23:00:00,8.45,28.6,32937.79,7.08,78.81,-70.86,39.51,185.43,62.02,7.3,1.61,247.45,0,0
2025-01-20 00:00:00,9.56,30.62,32113.02,7.17,80.52,-71.4,40.33,284.61,50.44,8.27,1.09,335.05,0,0
2025-01-20 01:00:00,8.11,32.74,39071.04,6.98,80.33,-71.88,41.73,201.0,46.96,6.58,1.51,247.96,0,0
2025-01-20 02:00:00,9.44,33.96,45736.58,7.31,82.06,-69.97,41.49,227.84,47.08,8.02,1.2,274.93,0,0
2025-01-20 03:00:00,9.35,34.84,45121.62,7.35,82.09,-68.81,42.76,220.92,65.87,7.86,1.43,286.79,0,0
2025-01-20 04:00:00,9.83,33.38,40120.87,7.33,83.53,-70.04,40.53,237.35,65.66,8.45,1.33,303.01,0,0
2025-01-20 05:00:00,8.91,36.39,26891.46,7.2,83.63,-69.02,38.45,206.46,63.9,7.77,1.27,270.36,0,0
2025-01-20 06:00:00,8.27,34.54,47463.66,6.79,83.39,-69.17,39.88,243.46,52.4,7.06,1.14,295.86,0,0
2025-01-20 07:00:00,7.8,36.12,39126.95,6.99,82.75,-70.63,38.04,201.32,51.57,6.5,1.27,252.89,0,0
2025-01-20 08:00:00,8.54,34.96,50540.12,7.02,81.75,-70.42,41.39,228.77,57.14,7.37,1.11,285.92,0,0
2025-01-20 09:00:00,8.96,32.69,43573.37,6.99,81.15,-71.71,40.05,207.08,67.33,7.36,1.39,274.41,0,0
2025-01-20 10:00:00,8.88,33.14,48036.11,7.08,80.24,-70.87,39.95,228.98,68.56,7.16,1.61,297.55,0,0
2025-01-20 11:00:00,10.62,33.0,54189.87,7.39,80.64,-71.03,43.35,271.16,70.32,8.07,2.49,341.48,0,0
2025-01-20 12:00:00,9.58,32.27,47694.66,7.2,78.06,-71.57,39.74,238.76,62.65,8.05,1.54,301.41,0,0
2025-01-20 13:00:00,7.44,30.35,47046.06,6.72,77.72,-71.79,40.61,134.12,62.02,6.11,1.42,196.13,0,0
2025-01-20 14:00:00,8.37,31.4,48374.35,7.11,74.53,-72.14,40.22,218.15,55.3,7.07,1.26,273.45,0,0
2025-01-20 15:00:00,7.48,29.96,51486.27,7.07,78.39,-70.0,41.69,210.09,52.27,5.89,1.56,262.36,0,0
2025-01-20 16:00:00,7.45,27.83,47291.39,6.68,75.57,-71.51,39.1,158.48,53.06,6.13,1.06,211.53,0,0
2025-01-20 17:00:00,7.8,28.66,49281.11,7.06,76.02,-72.6,41.45,218.83,49.64,6.59,1.29,268.48,0,0
2025-01-20 18:00:00,8.2,29.97,52733.65,6.78,77.11,-71.05,41.54,192.91,55.8,6.6,1.5,248.72,0,0
2025-01-20 19:00:00,7.44,30.16,49148.8,6.45,75.85,-72.17,41.34,195.18,47.61,6.27,1.28,242.8,0,0
2025-01-20 20:00:00,8.89,26.76,65798.39,6.89,77.97,-69.9,42.48,228.88,65.68,7.24,1.84,294.56,0,0
2025-01-20 21:00:00,7.16,27.79,45136.64,6.81,74.93,-70.8,37.05,219.98,56.17,6.0,1.13,276.16,0,0
2025-01-20 22:00:00,8.51,31.54,49218.47,6.67,79.79,-69.05,42.91,213.4,67.15,7.19,1.17,280.55,0,0
2025-01-20 23:00:00,11.21,29.49,55733.99,6.7,79.39,-70.28,43.92,405.36,58.03,9.58,1.63,463.39,0,0
2025-01-21 00:00:00,9.46,30.24,57107.5,6.52,79.37,-69.46,43.58,296.22,73.42,7.88,1.63,369.64,0,0
2025-01-21 01:00:00,10.95,32.31,59384.03,6.84,81.69,-69.25,45.21,334.87,58.35,8.82,2.08,393.23,0,0
2025-01-21 02:00:00,10.12,34.4,58270.99,6.66,79.64,-70.64,42.43,296.25,56.25,8.24,1.79,352.5,0,0
2025-01-21 03:00:00,10.9,34.64,56984.73,6.7,81.3,-68.66,42.49,291.95,62.24,9.22,1.76,354.19,0,0
2025-01-21 04:00:00,10.61,34.66,70215.72,6.74,84.16,-67.55,45.61,273.2,74.81,8.43,2.25,348.02,0,0
2025-01-21 05:00:00,10.72,35.08,56560.14,6.36,80.45,-68.88,43.58,314.98,67.39,8.81,1.86,382.37,0,0
2025-01-21 06:00:00,10.32,35.21,70134.68,6.43,83.66,-69.44,45.46,360.78,64.47,8.4,1.67,425.25,0,0
2025-01-21 07:00:00,11.47,34.92,69646.18,6.1,83.49,-67.91,45.22,357.79,64.7,9.38,2.16,422.49,0,0
2025-01-21 08:00:00,10.3,38.36,72710.49,6.8,84.82,-69.19,45.83,326.67,57.88,8.2,1.98,384.55,0,0
2025-01-21 09:00:00,11.59,35.39,56622.6,6.36,79.86,-70.11,45.03,313.34,76.51,9.08,2.54,389.85,0,0
2025-01-21 10:00:00,11.83,35.31,64852.8,6.7,82.9,-70.11,45.79,405.5,75.78,9.9,1.95,481.29,0,1
2025-01-21 11:00:00,11.01,32.75,65459.64,6.78,79.69,-70.96,44.46,375.75,75.6,9.29,1.43,451.34,0,0
2025-01-21 12:00:00,10.22,32.13,81629.26,6.85,79.4,-73.1,45.61,320.57,68.12,7.85,2.38,388.69,0,0
2025-01-21 13:00:00,10.7,30.51,70362.31,6.41,77.3,-72.09,46.51,430.12,52.02,8.87,1.9,482.15,0,1
2025-01-21 14:00:00,9.84,27.27,75723.37,6.72,76.77,-71.84,44.59,384.82,56.38,8.29,1.65,441.2,0,1
2025-01-21 15:00:00,10.84,28.02,70617.28,7.17,77.53,-72.18,45.67,396.53,70.53,9.05,1.8,467.06,0,0
2025-01-21 16:00:00,8.28,26.92,76280.19,7.2,75.48,-70.72,43.52,247.92,55.97,6.64,1.34,303.89,0,0
2025-01-21 17:00:00,9.63,26.05,74923.91,7.05,77.12,-72.66,44.95,351.44,60.06,7.59,2.24,411.5,0,0
2025-01-21 18:00:00,8.23,27.23,92501.52,6.91,76.0,-72.44,46.94,269.57,53.65,6.64,1.66,323.22,0,1
2025-01-21 19:00:00,8.84,30.45,77555.01,6.6,75.06,-73.09,45.67,282.93,67.05,7.24,1.42,349.98,0,0
2025-01-21 20:00:00,11.67,29.26,77365.1,7.06,76.15,-72.21,46.8,381.74,73.91,9.49,2.06,455.65,0,0
2025-01-21 21:00:00,11.57,31.55,77961.48,6.87,77.68,-70.35,46.38,410.82,73.56,9.39,2.21,484.39,0,0
2025-01-21 22:00:00,10.49,31.38,80736.98,7.08,77.81,-69.46,44.99,381.9,62.38,8.19,2.4,444.28,0,0
2025-01-21 23:00:00,10.21,32.85,85740.66,6.81,79.15,-70.49,46.5,393.17,67.35,8.25,1.89,460.52,0,0
2025-01-22 00:00:00,9.33,31.92,78604.18,6.96,80.57,-72.39,40.07,182.93,51.85,8.21,1.25,234.78,1,0
2025-01-22 01:00:00,11.95,34.72,95264.56,7.07,82.41,-71.85,44.43,348.75,69.72,10.32,1.37,418.46,0,0
2025-01-22 02:00:00,15.04,35.99,88556.9,7.12,81.52,-69.74,46.82,468.87,66.81,12.96,1.92,535.68,0,0
2025-01-22 03:00:00,13.63,35.3,79787.63,7.21,81.17,-69.84,42.56,416.48,65.35,12.31,1.01,481.83,0,0
2025-01-22 04:00:00,13.06,37.36,93757.46,6.97,83.38,-70.0,45.85,354.46,73.03,10.96,1.96,427.49,0,0
2025-01-22 05:00:00,14.23,37.82,96117.59,6.81,84.24,-71.05,44.84,431.03,92.3,12.72,1.73,523.33,0,0
2025-01-22 06:00:00,12.57,36.67,98174.03,7.58,82.3,-71.25,42.94,377.46,60.78,10.49,2.39,438.24,0,0
2025-01-22 07:00:00,13.8,35.9,87337.98,7.82,82.47,-69.64,47.03,417.86,70.7,12.15,1.68,488.55,0,0
2025-01-22 08:00:00,14.16,35.49,93725.42,7.34,82.51,-69.4,47.55,462.44,80.99,12.54,1.53,543.44,0,0
2025-01-22 09:00:00,13.93,36.43,90008.55,6.92,82.4,-71.97,44.99,376.22,87.79,11.89,2.0,464.01,0,0
2025-01-22 10:00:00,14.59,35.94,98986.01,7.07,81.34,-70.56,47.24,453.63,82.06,13.03,1.63,535.68,0,0
2025-01-22 11:00:00,14.02,33.68,104069.01,7.41,82.27,-68.65,46.83,456.73,82.94,12.12,1.66,539.67,0,0
2025-01-22 12:00:00,14.12,33.68,101552.58,7.64,78.74,-71.35,48.26,464.71,78.06,11.65,2.38,542.77,0,0
2025-01-22 13:00:00,12.71,33.35,105759.22,7.01,78.0,-70.35,45.85,428.58,70.78,10.69,2.23,499.36,0,0
2025-01-22 14:00:00,13.96,32.49,96761.63,7.3,78.24,-71.07,43.73,452.43,76.97,12.29,1.51,529.4,0,0
2025-01-22 15:00:00,14.48,32.83,99660.6,7.39,77.78,-72.98,48.88,474.34,77.75,12.68,1.68,552.09,0,0
2025-01-22 16:00:00,12.06,31.91,97170.51,7.56,75.74,-73.1,45.31,307.34,75.75,9.97,2.09,383.09,0,0
2025-01-22 17:00:00,12.12,28.83,107921.38,7.26,76.66,-72.49,44.47,343.89,61.42,10.15,2.01,405.31,0,0
2025-01-22 18:00:00,14.18,31.96,116559.3,6.96,77.03,-73.33,45.92,540.45,83.96,11.98,2.11,624.41,0,0
2025-01-22 19:00:00,12.95,29.48,99676.94,7.5,76.64,-73.81,45.59,407.62,74.69,10.85,2.11,482.31,0,0
2025-01-22 20:00:00,14.6,31.81,103144.25,7.63,77.69,-71.38,46.12,450.22,78.82,13.28,1.42,529.04,0,0
2025-01-22 21:00:00,13.23,31.31,112102.02,7.32,77.63,-73.79,46.24,446.58,65.92,11.28,2.24,512.51,0,1
2025-01-22 22:00:00,15.28,31.6,104080.07,7.43,80.46,-71.05,48.26,470.06,77.9,12.95,2.31,547.96,0,0
2025-01-22 23:00:00,14.46,30.93,104854.04,7.2,80.24,-72.44,46.11,435.86,86.83,12.64,1.81,522.69,0,0
2025-01-23 00:00:00,14.97,33.97,114487.21,7.09,80.02,-72.07,46.75,528.13,80.45,12.38,2.81,608.58,0,0
2025-01-23 01:00:00,16.53,33.37,113355.26,7.54,81.88,-71.12,49.83,585.92,90.67,14.32,2.13,676.6,0,0
2025-01-23 02:00:00,15.17,37.4,104506.04,7.36,82.49,-71.81,47.22,463.85,77.39,12.1,2.87,541.25,0,0
2025-01-23 03:00:00,14.97,38.92,116090.14,7.37,84.77,-70.13,48.3,467.02,82.64,12.39,2.61,549.67,0,0
2025-01-23 04:00:00,15.67,36.81,119848.49,7.6,83.44,-72.84,47.27,610.7,76.08,13.5,2.33,686.77,0,0
2025-01-23 05:00:00,16.66,38.55,123319.03,6.94,85.4,-69.93,49.77,644.64,89.96,14.57,2.14,734.59,0,0
2025-01-23 06:00:00,14.94,37.48,116683.47,7.04,84.52,-72.6,49.63,441.08,85.98,12.16,2.77,527.06,0,1
2025-01-23 07:00:00,16.94,37.48,110460.4,7.19,85.8,-69.96,51.12,658.1,93.24,13.74,2.99,751.35,0,0
2025-01-23 08:00:00,15.81,38.79,107559.81,6.98,85.15,-69.52,47.03,526.42,79.18,13.59,2.21,605.61,0,0
2025-01-23 09:00:00,17.19,37.2,109111.79,7.29,83.43,-70.02,48.22,548.3,87.81,14.17,3.2,636.12,0,0
2025-01-23 10:00:00,13.79,38.52,127866.82,7.01,82.78,-71.54,48.61,434.33,82.51,11.28,2.32,516.85,0,0
2025-01-23 11:00:00,14.98,34.91,121114.43,6.78,82.57,-71.66,49.32,604.07,82.38,12.85,2.1,686.45,0,0
2025-01-23 12:00:00,13.89,35.66,107591.96,7.02,80.5,-71.66,47.67,452.41,77.2,11.44,2.39,529.62,0,0
2025-01-23 13:00:00,14.38,33.56,114746.99,7.01,81.86,-70.11,47.53,362.5,91.82,11.25,3.03,454.32,0,0
2025-01-23 14:00:00,15.08,33.44,106970.9,7.17,79.01,-73.11,48.48,469.2,77.63,12.15,2.97,546.83,0,0
2025-01-23 15:00:00,14.47,31.13,106289.73,7.01,77.73,-71.54,49.71,590.33,88.78,12.11,2.42,679.11,0,0
2025-01-23 16:00:00,14.22,30.97,121241.26,7.0,77.58,-70.94,49.09,493.78,74.11,11.07,3.22,567.88,0,0
2025-01-23 17:00:00,14.2,30.5,113080.65,6.93,76.15,-71.88,45.97,487.79,82.62,11.66,2.39,570.41,0,0
2025-01-23 18:00:00,14.48,29.5,122026.69,6.78,78.25,-70.47,48.99,478.56,86.04,11.5,2.73,564.6,0,0
2025-01-23 19:00:00,13.43,31.43,127185.01,6.62,77.02,-71.11,50.91,569.39,76.85,11.66,1.81,646.25,0,0
2025-01-23 20:00:00,15.09,31.81,125671.68,6.85,79.43,-70.95,47.56,579.84,75.36,13.32,1.69,655.21,0,0
2025-01-23 21:00:00,15.23,32.37,105357.1,6.67,76.73,-73.05,48.55,581.52,72.01,12.3,3.2,653.54,0,0
2025-01-23 22:00:00,15.21,34.33,111521.13,7.15,79.21,-70.53,48.07,518.55,79.74,12.83,2.66,598.28,0,0
2025-01-23 23:00:00,15.63,35.18,117190.97,7.05,81.35,-70.63,49.62,555.2,89.1,12.6,3.32,644.3,0,0
2025-01-24 00:00:00,15.68,34.01,118308.16,6.86,78.66,-71.25,50.0,523.16,79.93,12.87,2.67,603.1,0,0
2025-01-24 01:00:00,17.52,35.93,112865.62,6.78,83.98,-68.61,52.47,658.82,94.86,15.38,2.22,753.68,0,0
2025-01-24 02:00:00,15.87,35.69,111018.51,6.65,82.08,-68.46,49.59,554.93,77.82,13.01,2.99,632.75,0,0
2025-01-24 03:00:00,15.88,37.27,110283.58,6.35,83.41,-69.18,51.8,617.87,87.06,12.98,3.0,704.93,0,0
2025-01-24 04:00:00,15.62,37.14,107014.56,6.6,84.34,-68.76,48.75,545.55,78.37,12.66,2.91,623.92,0,0
2025-01-24 05:00:00,15.44,40.18,120707.64,6.68,85.28,-70.31,49.22,541.14,84.55,13.21,2.42,625.69,0,0
2025-01-24 06:00:00,15.23,38.79,113384.39,6.71,84.67,-69.04,48.44,453.12,80.77,11.35,3.88,533.89,0,0
2025-01-24 07:00:00,15.45,37.93,115563.5,6.77,85.42,-69.26,47.03,447.02,76.31,12.61,2.86,523.33,0,0
2025-01-24 08:00:00,16.01,39.2,117603.87,6.89,84.61,-68.39,50.93,518.0,84.22,13.15,2.63,602.22,0,0
2025-01-24 09:00:00,16.11,34.49,98793.98,6.49,84.84,-70.28,51.86,588.39,83.66,13.21,3.0,672.05,0,0
2025-01-24 10:00:00,15.54,33.82,105461.99,6.5,82.95,-70.79,49.52,537.99,77.69,13.28,2.22,615.69,0,0
2025-01-24 11:00:00,14.44,36.2,101628.15,7.05,83.58,-69.69,48.23,472.67,87.57,12.55,1.96,560.25,0,0
2025-01-24 12:00:00,15.55,34.25,100771.59,6.89,81.48,-71.52,47.69,521.68,82.07,12.49,3.09,603.75,0,0
2025-01-24 13:00:00,15.01,33.4,103132.02,6.62,77.67,-73.83,47.59,615.6,69.22,13.36,1.67,684.82,0,0
2025-01-24 14:00:00,13.82,30.51,109987.48,6.71,81.89,-68.81,49.32,465.43,76.19,10.95,2.87,541.62,0,0
2025-01-24 15:00:00,13.04,31.2,110604.35,6.73,77.68,-73.73,49.7,521.32,83.2,11.27,1.89,604.52,0,0
2025-01-24 16:00:00,13.83,32.96,105007.65,6.78,79.23,-72.01,49.95,524.76,75.89,11.5,2.31,600.65,0,0
2025-01-24 17:00:00,13.29,31.1,103774.6,6.92,77.23,-72.42,48.14,427.77,86.34,10.88,2.2,514.11,0,0
2025-01-24 18:00:00,11.68,30.14,91143.5,7.46,77.86,-72.31,44.66,367.31,64.63,9.67,2.09,431.94,0,0
2025-01-24 19:00:00,12.86,29.5,99734.39,6.9,76.32,-73.16,46.47,382.33,77.78,10.73,2.01,460.11,0,0
2025-01-24 20:00:00,13.17,29.91,106576.73,7.05,78.32,-72.13,46.29,444.42,81.84,10.96,2.01,526.26,0,0
2025-01-24 21:00:00,12.2,28.41,95256.44,6.49,77.56,-72.53,43.31,306.22,73.31,9.93,2.12,379.53,0,0
2025-01-24 22:00:00,13.32,32.06,103552.95,6.82,80.56,-72.08,45.35,420.2,67.23,11.01,2.36,487.42,0,0
2025-01-24 23:00:00,12.02,33.68,108275.72,7.28,80.29,-68.81,46.73,411.86,66.59,9.66,2.34,478.45,0,0
2025-01-25 00:00:00,14.72,31.76,102385.01,7.1,81.56,-70.46,48.08,431.71,88.9,11.75,2.65,520.61,0,0
2025-01-25 01:00:00,14.83,33.84,87701.44,5.93,78.61,-70.74,45.35,446.83,75.49,12.13,2.65,522.32,0,0
2025-01-25 02:00:00,13.65,34.16,87702.92,7.23,81.74,-70.23,46.54,492.72,83.2,11.01,2.82,575.92,0,0
2025-01-25 03:00:00,14.33,35.17,88652.7,7.57,83.04,-69.7,46.7,530.12,77.05,11.83,2.43,607.17,0,0
2025-01-25 04:00:00,11.9,36.97,91126.17,6.62,83.47,-69.44,43.62,378.78,70.68,10.05,1.83,449.47,0,0
2025-01-25 05:00:00,13.02,34.75,90122.8,7.53,84.6,-70.04,45.42,386.49,66.25,10.94,2.24,452.75,0,0
2025-01-25 06:00:00,13.71,38.07,85771.75,6.48,83.12,-68.93,46.53,454.21,73.89,12.07,1.76,528.1,0,0
2025-01-25 07:00:00,12.84,38.05,85078.92,7.44,83.44,-69.24,44.66,379.71,68.25,10.06,2.94,447.96,0,0
2025-01-25 08:00:00,14.2,36.39,86542.77,7.22,84.38,-67.21,48.7,484.6,82.04,11.97,1.82,566.64,0,0
2025-01-25 09:00:00,15.04,33.02,82718.72,6.66,79.9,-71.09,44.82,394.57,81.18,12.6,2.7,475.75,0,0
2025-01-25 10:00:00,11.8,33.92,79807.91,7.38,82.24,-69.62,41.85,327.39,71.3,10.11,1.79,398.69,0,0
2025-01-25 11:00:00,11.69,35.57,82040.57,7.57,80.45,-70.56,44.71,379.12,66.88,9.97,2.09,446.01,0,0
2025-01-25 12:00:00,12.21,29.67,90898.01,7.39,79.18,-68.85,46.09,443.63,66.84,10.07,2.03,510.47,0,0
2025-01-25 13:00:00,13.01,31.49,82238.47,7.46,79.38,-71.2,46.15,415.05,76.11,10.96,1.78,491.16,0,0
2025-01-25 14:00:00,10.04,29.47,74562.46,7.23,79.28,-69.9,42.09,292.36,56.83,8.22,1.82,349.19,0,0
2025-01-25 15:00:00,10.98,30.97,77702.69,6.87,78.44,-69.84,42.86,384.0,72.92,9.32,1.63,456.92,0,0
2025-01-25 16:00:00,12.08,28.5,78575.72,7.52,76.62,-71.82,44.7,359.46,70.39,9.55,2.62,429.84,0,0
2025-01-25 17:00:00,8.7,29.34,67299.87,7.79,77.04,-72.97,40.34,268.53,55.98,7.51,1.36,324.51,0,0
2025-01-25 18:00:00,8.87,29.34,67841.66,7.63,76.93,-73.19,43.21,234.3,62.65,7.48,1.38,296.95,0,0
2025-01-25 19:00:00,9.55,30.95,72093.7,6.85,76.13,-71.57,41.58,280.46,60.73,7.92,1.6,341.19,0,0
2025-01-25 20:00:00,9.46,28.85,78273.49,6.97,76.0,-73.4,42.86,297.93,51.63,7.81,1.73,349.56,0,0
2025-01-25 21:00:00,10.73,30.13,71016.01,7.13,76.4,-72.24,46.38,324.97,61.5,8.99,1.69,386.47,0,0
2025-01-25 22:00:00,10.34,28.67,73834.39,6.93,78.83,-71.73,42.54,284.5,70.55,9.02,1.26,355.05,0,0
2025-01-25 23:00:00,8.69,32.79,67782.57,7.33,78.52,-71.47,42.32,267.18,59.32,7.97,0.88,326.5,0,0
2025-01-26 00:00:00,10.95,31.44,73099.57,7.4,78.48,-71.54,44.65,385.25,57.33,9.48,1.65,442.58,0,0
2025-01-26 01:00:00,10.16,32.66,61554.62,6.93,78.33,-72.83,43.62,269.25,66.36,8.36,1.95,335.61,0,1
2025-01-26 02:00:00,12.0,34.22,69968.92,7.46,82.2,-71.76,44.67,395.99,67.44,10.26,1.71,463.43,0,0
2025-01-26 03:00:00,10.42,33.15,57943.57,7.4,81.04,-70.66,42.41,328.55,59.15,8.98,1.12,387.71,0,0
2025-01-26 04:00:00,10.49,35.89,57955.76,7.09,82.56,-71.39,42.19,283.91,57.64,8.64,1.83,341.55,0,0
2025-01-26 05:00:00,11.57,37.13,55234.43,7.16,83.83,-72.74,42.23,312.54,73.97,9.41,2.04,386.52,0,0
2025-01-26 06:00:00,11.7,36.42,55244.05,6.69,81.14,-70.74,43.18,351.87,57.15,9.93,1.75,409.02,0,0
2025-01-26 07:00:00,11.28,33.98,45936.08,7.06,82.13,-71.61,45.14,351.4,63.78,9.8,1.38,415.17,0,0
2025-01-26 08:00:00,9.14,35.3,61625.85,7.12,82.12,-70.07,43.15,254.14,61.44,7.31,1.83,315.58,0,0
2025-01-26 09:00:00,10.86,35.66,48190.62,7.13,81.76,-69.35,42.38,285.24,75.25,9.02,1.69,360.49,0,0
2025-01-26 10:00:00,9.1,31.65,49782.47,7.16,82.03,-70.37,41.64,242.04,63.11,7.85,1.06,305.14,0,0
2025-01-26 11:00:00,9.87,31.61,47855.49,7.09,78.3,-70.69,39.68,240.28,56.51,8.4,1.65,296.78,0,0
2025-01-26 12:00:00,7.98,32.88,44272.68,6.93,79.37,-70.76,39.0,163.58,64.72,7.05,0.79,228.3,0,0
2025-01-26 13:00:00,9.28,31.08,43689.48,7.04,78.96,-69.65,41.38,268.78,52.07,7.58,1.69,320.86,0,0
2025-01-26 14:00:00,7.78,30.26,59682.51,7.19,77.27,-72.18,42.4,229.81,57.54,6.98,0.94,287.35,0,0
2025-01-26 15:00:00,7.03,31.13,55136.59,6.89,76.46,-71.23,38.65,179.5,55.43,5.61,1.56,234.93,0,0
2025-01-26 16:00:00,8.57,28.8,53770.99,6.96,76.47,-70.54,40.22,186.0,52.2,6.75,1.94,238.2,0,0
2025-01-26 17:00:00,7.96,28.6,46482.67,6.81,75.81,-71.78,42.17,153.51,60.59,6.76,1.25,214.1,0,0
2025-01-26 18:00:00,7.09,30.9,39509.22,6.66,75.74,-70.44,38.23,173.42,49.62,5.84,1.36,223.04,0,0
2025-01-26 19:00:00,8.94,27.5,46789.16,6.93,76.06,-71.53,43.1,239.32,64.22,7.54,1.6,303.54,0,0
